IDSK,DATA,DIA,DIASEMANA,MES,NOMEMES,QUARTO,NOMEQUARTO,ANO,ESTACAOANO,FIMSEMANA,DATACOMPLETA
60920,1979-11-25,25,Domingo,11,Novembro,4,Quarto,1979,Primavera,Sim,19791125
60921,1979-11-26,26,Segunda,11,Novembro,4,Quarto,1979,Primavera,Não,19791126
60922,1979-11-27,27,Terça,11,Novembro,4,Quarto,1979,Primavera,Não,19791127
60923,1979-11-28,28,Quarta,11,Novembro,4,Quarto,1979,Primavera,Não,19791128
60924,1979-11-29,29,Quinta,11,Novembro,4,Quarto,1979,Primavera,Não,19791129
60925,1979-11-30,30,Sexta,11,Novembro,4,Quarto,1979,Primavera,Não,19791130
60926,1979-12-01,01,Sábado,12,Dezembro,4,Quarto,1979,Primavera,Sim,19791201
60927,1979-12-02,02,Domingo,12,Dezembro,4,Quarto,1979,Primavera,Sim,19791202
60928,1979-12-03,03,Segunda,12,Dezembro,4,Quarto,1979,Primavera,Não,19791203
60929,1979-12-04,04,Terça,12,Dezembro,4,Quarto,1979,Primavera,Não,19791204
60930,1979-12-05,05,Quarta,12,Dezembro,4,Quarto,1979,Primavera,Não,19791205
60931,1979-12-06,06,Quinta,12,Dezembro,4,Quarto,1979,Primavera,Não,19791206
60932,1979-12-07,07,Sexta,12,Dezembro,4,Quarto,1979,Primavera,Não,19791207
60933,1979-12-08,08,Sábado,12,Dezembro,4,Quarto,1979,Primavera,Sim,19791208
60934,1979-12-09,09,Domingo,12,Dezembro,4,Quarto,1979,Primavera,Sim,19791209
60935,1979-12-10,10,Segunda,12,Dezembro,4,Quarto,1979,Primavera,Não,19791210
60936,1979-12-11,11,Terça,12,Dezembro,4,Quarto,1979,Primavera,Não,19791211
60937,1979-12-12,12,Quarta,12,Dezembro,4,Quarto,1979,Primavera,Não,19791212
60938,1979-12-13,13,Quinta,12,Dezembro,4,Quarto,1979,Primavera,Não,19791213
60939,1979-12-14,14,Sexta,12,Dezembro,4,Quarto,1979,Primavera,Não,19791214
60940,1979-12-15,15,Sábado,12,Dezembro,4,Quarto,1979,Primavera,Sim,19791215
60941,1979-12-16,16,Domingo,12,Dezembro,4,Quarto,1979,Primavera,Sim,19791216
60942,1979-12-17,17,Segunda,12,Dezembro,4,Quarto,1979,Primavera,Não,19791217
60943,1979-12-18,18,Terça,12,Dezembro,4,Quarto,1979,Primavera,Não,19791218
60944,1979-12-19,19,Quarta,12,Dezembro,4,Quarto,1979,Primavera,Não,19791219
60945,1979-12-20,20,Quinta,12,Dezembro,4,Quarto,1979,Primavera,Não,19791220
60946,1979-12-21,21,Sexta,12,Dezembro,4,Quarto,1979,Verão,Não,19791221
60947,1979-12-22,22,Sábado,12,Dezembro,4,Quarto,1979,Verão,Sim,19791222
60948,1979-12-23,23,Domingo,12,Dezembro,4,Quarto,1979,Verão,Sim,19791223
60949,1979-12-24,24,Segunda,12,Dezembro,4,Quarto,1979,Verão,Não,19791224
60950,1979-12-25,25,Terça,12,Dezembro,4,Quarto,1979,Verão,Não,19791225
60951,1979-12-26,26,Quarta,12,Dezembro,4,Quarto,1979,Verão,Não,19791226
60952,1979-12-27,27,Quinta,12,Dezembro,4,Quarto,1979,Verão,Não,19791227
60953,1979-12-28,28,Sexta,12,Dezembro,4,Quarto,1979,Verão,Não,19791228
60954,1979-12-29,29,Sábado,12,Dezembro,4,Quarto,1979,Verão,Sim,19791229
60955,1979-12-30,30,Domingo,12,Dezembro,4,Quarto,1979,Verão,Sim,19791230
60956,1979-12-31,31,Segunda,12,Dezembro,4,Quarto,1979,Verão,Não,19791231
60957,1980-01-01,01,Terça,01,Janeiro,1,Primeiro,1980,Verão,Não,19800101
60958,1980-01-02,02,Quarta,01,Janeiro,1,Primeiro,1980,Verão,Não,19800102
60959,1980-01-03,03,Quinta,01,Janeiro,1,Primeiro,1980,Verão,Não,19800103
60960,1980-01-04,04,Sexta,01,Janeiro,1,Primeiro,1980,Verão,Não,19800104
60961,1980-01-05,05,Sábado,01,Janeiro,1,Primeiro,1980,Verão,Sim,19800105
60962,1980-01-06,06,Domingo,01,Janeiro,1,Primeiro,1980,Verão,Sim,19800106
60963,1980-01-07,07,Segunda,01,Janeiro,1,Primeiro,1980,Verão,Não,19800107
60964,1980-01-08,08,Terça,01,Janeiro,1,Primeiro,1980,Verão,Não,19800108
60965,1980-01-09,09,Quarta,01,Janeiro,1,Primeiro,1980,Verão,Não,19800109
60966,1980-01-10,10,Quinta,01,Janeiro,1,Primeiro,1980,Verão,Não,19800110
60967,1980-01-11,11,Sexta,01,Janeiro,1,Primeiro,1980,Verão,Não,19800111
60968,1980-01-12,12,Sábado,01,Janeiro,1,Primeiro,1980,Verão,Sim,19800112
60969,1980-01-13,13,Domingo,01,Janeiro,1,Primeiro,1980,Verão,Sim,19800113
60970,1980-01-14,14,Segunda,01,Janeiro,1,Primeiro,1980,Verão,Não,19800114
60971,1980-01-15,15,Terça,01,Janeiro,1,Primeiro,1980,Verão,Não,19800115
60972,1980-01-16,16,Quarta,01,Janeiro,1,Primeiro,1980,Verão,Não,19800116
60973,1980-01-17,17,Quinta,01,Janeiro,1,Primeiro,1980,Verão,Não,19800117
60974,1980-01-18,18,Sexta,01,Janeiro,1,Primeiro,1980,Verão,Não,19800118
60975,1980-01-19,19,Sábado,01,Janeiro,1,Primeiro,1980,Verão,Sim,19800119
60976,1980-01-20,20,Domingo,01,Janeiro,1,Primeiro,1980,Verão,Sim,19800120
60977,1980-01-21,21,Segunda,01,Janeiro,1,Primeiro,1980,Verão,Não,19800121
60978,1980-01-22,22,Terça,01,Janeiro,1,Primeiro,1980,Verão,Não,19800122
60979,1980-01-23,23,Quarta,01,Janeiro,1,Primeiro,1980,Verão,Não,19800123
60980,1980-01-24,24,Quinta,01,Janeiro,1,Primeiro,1980,Verão,Não,19800124
60981,1980-01-25,25,Sexta,01,Janeiro,1,Primeiro,1980,Verão,Não,19800125
60982,1980-01-26,26,Sábado,01,Janeiro,1,Primeiro,1980,Verão,Sim,19800126
60983,1980-01-27,27,Domingo,01,Janeiro,1,Primeiro,1980,Verão,Sim,19800127
60984,1980-01-28,28,Segunda,01,Janeiro,1,Primeiro,1980,Verão,Não,19800128
60985,1980-01-29,29,Terça,01,Janeiro,1,Primeiro,1980,Verão,Não,19800129
60986,1980-01-30,30,Quarta,01,Janeiro,1,Primeiro,1980,Verão,Não,19800130
60987,1980-01-31,31,Quinta,01,Janeiro,1,Primeiro,1980,Verão,Não,19800131
60988,1980-02-01,01,Sexta,02,Fevereiro,1,Primeiro,1980,Verão,Não,19800201
60989,1980-02-02,02,Sábado,02,Fevereiro,1,Primeiro,1980,Verão,Sim,19800202
60990,1980-02-03,03,Domingo,02,Fevereiro,1,Primeiro,1980,Verão,Sim,19800203
60991,1980-02-04,04,Segunda,02,Fevereiro,1,Primeiro,1980,Verão,Não,19800204
60992,1980-02-05,05,Terça,02,Fevereiro,1,Primeiro,1980,Verão,Não,19800205
60993,1980-02-06,06,Quarta,02,Fevereiro,1,Primeiro,1980,Verão,Não,19800206
60994,1980-02-07,07,Quinta,02,Fevereiro,1,Primeiro,1980,Verão,Não,19800207
60995,1980-02-08,08,Sexta,02,Fevereiro,1,Primeiro,1980,Verão,Não,19800208
60996,1980-02-09,09,Sábado,02,Fevereiro,1,Primeiro,1980,Verão,Sim,19800209
60997,1980-02-10,10,Domingo,02,Fevereiro,1,Primeiro,1980,Verão,Sim,19800210
60998,1980-02-11,11,Segunda,02,Fevereiro,1,Primeiro,1980,Verão,Não,19800211
60999,1980-02-12,12,Terça,02,Fevereiro,1,Primeiro,1980,Verão,Não,19800212
61000,1980-02-13,13,Quarta,02,Fevereiro,1,Primeiro,1980,Verão,Não,19800213
61001,1980-02-14,14,Quinta,02,Fevereiro,1,Primeiro,1980,Verão,Não,19800214
61002,1980-02-15,15,Sexta,02,Fevereiro,1,Primeiro,1980,Verão,Não,19800215
61003,1980-02-16,16,Sábado,02,Fevereiro,1,Primeiro,1980,Verão,Sim,19800216
61004,1980-02-17,17,Domingo,02,Fevereiro,1,Primeiro,1980,Verão,Sim,19800217
61005,1980-02-18,18,Segunda,02,Fevereiro,1,Primeiro,1980,Verão,Não,19800218
61006,1980-02-19,19,Terça,02,Fevereiro,1,Primeiro,1980,Verão,Não,19800219
61007,1980-02-20,20,Quarta,02,Fevereiro,1,Primeiro,1980,Verão,Não,19800220
61008,1980-02-21,21,Quinta,02,Fevereiro,1,Primeiro,1980,Verão,Não,19800221
61009,1980-02-22,22,Sexta,02,Fevereiro,1,Primeiro,1980,Verão,Não,19800222
61010,1980-02-23,23,Sábado,02,Fevereiro,1,Primeiro,1980,Verão,Sim,19800223
61011,1980-02-24,24,Domingo,02,Fevereiro,1,Primeiro,1980,Verão,Sim,19800224
61012,1980-02-25,25,Segunda,02,Fevereiro,1,Primeiro,1980,Verão,Não,19800225
61013,1980-02-26,26,Terça,02,Fevereiro,1,Primeiro,1980,Verão,Não,19800226
61014,1980-02-27,27,Quarta,02,Fevereiro,1,Primeiro,1980,Verão,Não,19800227
61015,1980-02-28,28,Quinta,02,Fevereiro,1,Primeiro,1980,Verão,Não,19800228
61016,1980-02-29,29,Sexta,02,Fevereiro,1,Primeiro,1980,Verão,Não,19800229
61017,1980-03-01,01,Sábado,03,Março,1,Primeiro,1980,Verão,Sim,19800301
61018,1980-03-02,02,Domingo,03,Março,1,Primeiro,1980,Verão,Sim,19800302
61019,1980-03-03,03,Segunda,03,Março,1,Primeiro,1980,Verão,Não,19800303
61020,1980-03-04,04,Terça,03,Março,1,Primeiro,1980,Verão,Não,19800304
61021,1980-03-05,05,Quarta,03,Março,1,Primeiro,1980,Verão,Não,19800305
61022,1980-03-06,06,Quinta,03,Março,1,Primeiro,1980,Verão,Não,19800306
61023,1980-03-07,07,Sexta,03,Março,1,Primeiro,1980,Verão,Não,19800307
61024,1980-03-08,08,Sábado,03,Março,1,Primeiro,1980,Verão,Sim,19800308
61025,1980-03-09,09,Domingo,03,Março,1,Primeiro,1980,Verão,Sim,19800309
61026,1980-03-10,10,Segunda,03,Março,1,Primeiro,1980,Verão,Não,19800310
61027,1980-03-11,11,Terça,03,Março,1,Primeiro,1980,Verão,Não,19800311
61028,1980-03-12,12,Quarta,03,Março,1,Primeiro,1980,Verão,Não,19800312
61029,1980-03-13,13,Quinta,03,Março,1,Primeiro,1980,Verão,Não,19800313
61030,1980-03-14,14,Sexta,03,Março,1,Primeiro,1980,Verão,Não,19800314
61031,1980-03-15,15,Sábado,03,Março,1,Primeiro,1980,Verão,Sim,19800315
61032,1980-03-16,16,Domingo,03,Março,1,Primeiro,1980,Verão,Sim,19800316
61033,1980-03-17,17,Segunda,03,Março,1,Primeiro,1980,Verão,Não,19800317
61034,1980-03-18,18,Terça,03,Março,1,Primeiro,1980,Verão,Não,19800318
61035,1980-03-19,19,Quarta,03,Março,1,Primeiro,1980,Verão,Não,19800319
61036,1980-03-20,20,Quinta,03,Março,1,Primeiro,1980,Verão,Não,19800320
61037,1980-03-21,21,Sexta,03,Março,1,Primeiro,1980,Outono,Não,19800321
61038,1980-03-22,22,Sábado,03,Março,1,Primeiro,1980,Outono,Sim,19800322
61039,1980-03-23,23,Domingo,03,Março,1,Primeiro,1980,Outono,Sim,19800323
61040,1980-03-24,24,Segunda,03,Março,1,Primeiro,1980,Outono,Não,19800324
61041,1980-03-25,25,Terça,03,Março,1,Primeiro,1980,Outono,Não,19800325
61042,1980-03-26,26,Quarta,03,Março,1,Primeiro,1980,Outono,Não,19800326
61043,1980-03-27,27,Quinta,03,Março,1,Primeiro,1980,Outono,Não,19800327
61044,1980-03-28,28,Sexta,03,Março,1,Primeiro,1980,Outono,Não,19800328
61045,1980-03-29,29,Sábado,03,Março,1,Primeiro,1980,Outono,Sim,19800329
61046,1980-03-30,30,Domingo,03,Março,1,Primeiro,1980,Outono,Sim,19800330
61047,1980-03-31,31,Segunda,03,Março,1,Primeiro,1980,Outono,Não,19800331
61048,1980-04-01,01,Terça,04,Abril,2,Segundo,1980,Outono,Não,19800401
61049,1980-04-02,02,Quarta,04,Abril,2,Segundo,1980,Outono,Não,19800402
61050,1980-04-03,03,Quinta,04,Abril,2,Segundo,1980,Outono,Não,19800403
61051,1980-04-04,04,Sexta,04,Abril,2,Segundo,1980,Outono,Não,19800404
61052,1980-04-05,05,Sábado,04,Abril,2,Segundo,1980,Outono,Sim,19800405
61053,1980-04-06,06,Domingo,04,Abril,2,Segundo,1980,Outono,Sim,19800406
61054,1980-04-07,07,Segunda,04,Abril,2,Segundo,1980,Outono,Não,19800407
61055,1980-04-08,08,Terça,04,Abril,2,Segundo,1980,Outono,Não,19800408
61056,1980-04-09,09,Quarta,04,Abril,2,Segundo,1980,Outono,Não,19800409
61057,1980-04-10,10,Quinta,04,Abril,2,Segundo,1980,Outono,Não,19800410
61058,1980-04-11,11,Sexta,04,Abril,2,Segundo,1980,Outono,Não,19800411
61059,1980-04-12,12,Sábado,04,Abril,2,Segundo,1980,Outono,Sim,19800412
61060,1980-04-13,13,Domingo,04,Abril,2,Segundo,1980,Outono,Sim,19800413
61061,1980-04-14,14,Segunda,04,Abril,2,Segundo,1980,Outono,Não,19800414
61062,1980-04-15,15,Terça,04,Abril,2,Segundo,1980,Outono,Não,19800415
61063,1980-04-16,16,Quarta,04,Abril,2,Segundo,1980,Outono,Não,19800416
61064,1980-04-17,17,Quinta,04,Abril,2,Segundo,1980,Outono,Não,19800417
61065,1980-04-18,18,Sexta,04,Abril,2,Segundo,1980,Outono,Não,19800418
61066,1980-04-19,19,Sábado,04,Abril,2,Segundo,1980,Outono,Sim,19800419
61067,1980-04-20,20,Domingo,04,Abril,2,Segundo,1980,Outono,Sim,19800420
61068,1980-04-21,21,Segunda,04,Abril,2,Segundo,1980,Outono,Não,19800421
61069,1980-04-22,22,Terça,04,Abril,2,Segundo,1980,Outono,Não,19800422
61070,1980-04-23,23,Quarta,04,Abril,2,Segundo,1980,Outono,Não,19800423
61071,1980-04-24,24,Quinta,04,Abril,2,Segundo,1980,Outono,Não,19800424
61072,1980-04-25,25,Sexta,04,Abril,2,Segundo,1980,Outono,Não,19800425
61073,1980-04-26,26,Sábado,04,Abril,2,Segundo,1980,Outono,Sim,19800426
61074,1980-04-27,27,Domingo,04,Abril,2,Segundo,1980,Outono,Sim,19800427
61075,1980-04-28,28,Segunda,04,Abril,2,Segundo,1980,Outono,Não,19800428
61076,1980-04-29,29,Terça,04,Abril,2,Segundo,1980,Outono,Não,19800429
61077,1980-04-30,30,Quarta,04,Abril,2,Segundo,1980,Outono,Não,19800430
61078,1980-05-01,01,Quinta,05,Maio,2,Segundo,1980,Outono,Não,19800501
61079,1980-05-02,02,Sexta,05,Maio,2,Segundo,1980,Outono,Não,19800502
61080,1980-05-03,03,Sábado,05,Maio,2,Segundo,1980,Outono,Sim,19800503
61081,1980-05-04,04,Domingo,05,Maio,2,Segundo,1980,Outono,Sim,19800504
61082,1980-05-05,05,Segunda,05,Maio,2,Segundo,1980,Outono,Não,19800505
61083,1980-05-06,06,Terça,05,Maio,2,Segundo,1980,Outono,Não,19800506
61084,1980-05-07,07,Quarta,05,Maio,2,Segundo,1980,Outono,Não,19800507
61085,1980-05-08,08,Quinta,05,Maio,2,Segundo,1980,Outono,Não,19800508
61086,1980-05-09,09,Sexta,05,Maio,2,Segundo,1980,Outono,Não,19800509
61087,1980-05-10,10,Sábado,05,Maio,2,Segundo,1980,Outono,Sim,19800510
61088,1980-05-11,11,Domingo,05,Maio,2,Segundo,1980,Outono,Sim,19800511
61089,1980-05-12,12,Segunda,05,Maio,2,Segundo,1980,Outono,Não,19800512
61090,1980-05-13,13,Terça,05,Maio,2,Segundo,1980,Outono,Não,19800513
61091,1980-05-14,14,Quarta,05,Maio,2,Segundo,1980,Outono,Não,19800514
61092,1980-05-15,15,Quinta,05,Maio,2,Segundo,1980,Outono,Não,19800515
61093,1980-05-16,16,Sexta,05,Maio,2,Segundo,1980,Outono,Não,19800516
61094,1980-05-17,17,Sábado,05,Maio,2,Segundo,1980,Outono,Sim,19800517
61095,1980-05-18,18,Domingo,05,Maio,2,Segundo,1980,Outono,Sim,19800518
61096,1980-05-19,19,Segunda,05,Maio,2,Segundo,1980,Outono,Não,19800519
61097,1980-05-20,20,Terça,05,Maio,2,Segundo,1980,Outono,Não,19800520
61098,1980-05-21,21,Quarta,05,Maio,2,Segundo,1980,Outono,Não,19800521
61099,1980-05-22,22,Quinta,05,Maio,2,Segundo,1980,Outono,Não,19800522
61100,1980-05-23,23,Sexta,05,Maio,2,Segundo,1980,Outono,Não,19800523
61101,1980-05-24,24,Sábado,05,Maio,2,Segundo,1980,Outono,Sim,19800524
61102,1980-05-25,25,Domingo,05,Maio,2,Segundo,1980,Outono,Sim,19800525
61103,1980-05-26,26,Segunda,05,Maio,2,Segundo,1980,Outono,Não,19800526
61104,1980-05-27,27,Terça,05,Maio,2,Segundo,1980,Outono,Não,19800527
61105,1980-05-28,28,Quarta,05,Maio,2,Segundo,1980,Outono,Não,19800528
61106,1980-05-29,29,Quinta,05,Maio,2,Segundo,1980,Outono,Não,19800529
61107,1980-05-30,30,Sexta,05,Maio,2,Segundo,1980,Outono,Não,19800530
61108,1980-05-31,31,Sábado,05,Maio,2,Segundo,1980,Outono,Sim,19800531
61109,1980-06-01,01,Domingo,06,Junho,2,Segundo,1980,Outono,Sim,19800601
61110,1980-06-02,02,Segunda,06,Junho,2,Segundo,1980,Outono,Não,19800602
61111,1980-06-03,03,Terça,06,Junho,2,Segundo,1980,Outono,Não,19800603
61112,1980-06-04,04,Quarta,06,Junho,2,Segundo,1980,Outono,Não,19800604
61113,1980-06-05,05,Quinta,06,Junho,2,Segundo,1980,Outono,Não,19800605
61114,1980-06-06,06,Sexta,06,Junho,2,Segundo,1980,Outono,Não,19800606
61115,1980-06-07,07,Sábado,06,Junho,2,Segundo,1980,Outono,Sim,19800607
61116,1980-06-08,08,Domingo,06,Junho,2,Segundo,1980,Outono,Sim,19800608
61117,1980-06-09,09,Segunda,06,Junho,2,Segundo,1980,Outono,Não,19800609
61118,1980-06-10,10,Terça,06,Junho,2,Segundo,1980,Outono,Não,19800610
61119,1980-06-11,11,Quarta,06,Junho,2,Segundo,1980,Outono,Não,19800611
61120,1980-06-12,12,Quinta,06,Junho,2,Segundo,1980,Outono,Não,19800612
61121,1980-06-13,13,Sexta,06,Junho,2,Segundo,1980,Outono,Não,19800613
61122,1980-06-14,14,Sábado,06,Junho,2,Segundo,1980,Outono,Sim,19800614
61123,1980-06-15,15,Domingo,06,Junho,2,Segundo,1980,Outono,Sim,19800615
61124,1980-06-16,16,Segunda,06,Junho,2,Segundo,1980,Outono,Não,19800616
61125,1980-06-17,17,Terça,06,Junho,2,Segundo,1980,Outono,Não,19800617
61126,1980-06-18,18,Quarta,06,Junho,2,Segundo,1980,Outono,Não,19800618
61127,1980-06-19,19,Quinta,06,Junho,2,Segundo,1980,Outono,Não,19800619
61128,1980-06-20,20,Sexta,06,Junho,2,Segundo,1980,Outono,Não,19800620
61129,1980-06-21,21,Sábado,06,Junho,2,Segundo,1980,Inverno,Sim,19800621
61130,1980-06-22,22,Domingo,06,Junho,2,Segundo,1980,Inverno,Sim,19800622
61131,1980-06-23,23,Segunda,06,Junho,2,Segundo,1980,Inverno,Não,19800623
61132,1980-06-24,24,Terça,06,Junho,2,Segundo,1980,Inverno,Não,19800624
61133,1980-06-25,25,Quarta,06,Junho,2,Segundo,1980,Inverno,Não,19800625
61134,1980-06-26,26,Quinta,06,Junho,2,Segundo,1980,Inverno,Não,19800626
61135,1980-06-27,27,Sexta,06,Junho,2,Segundo,1980,Inverno,Não,19800627
61136,1980-06-28,28,Sábado,06,Junho,2,Segundo,1980,Inverno,Sim,19800628
61137,1980-06-29,29,Domingo,06,Junho,2,Segundo,1980,Inverno,Sim,19800629
61138,1980-06-30,30,Segunda,06,Junho,2,Segundo,1980,Inverno,Não,19800630
61139,1980-07-01,01,Terça,07,Julho,3,Terceiro,1980,Inverno,Não,19800701
61140,1980-07-02,02,Quarta,07,Julho,3,Terceiro,1980,Inverno,Não,19800702
61141,1980-07-03,03,Quinta,07,Julho,3,Terceiro,1980,Inverno,Não,19800703
61142,1980-07-04,04,Sexta,07,Julho,3,Terceiro,1980,Inverno,Não,19800704
61143,1980-07-05,05,Sábado,07,Julho,3,Terceiro,1980,Inverno,Sim,19800705
61144,1980-07-06,06,Domingo,07,Julho,3,Terceiro,1980,Inverno,Sim,19800706
61145,1980-07-07,07,Segunda,07,Julho,3,Terceiro,1980,Inverno,Não,19800707
61146,1980-07-08,08,Terça,07,Julho,3,Terceiro,1980,Inverno,Não,19800708
61147,1980-07-09,09,Quarta,07,Julho,3,Terceiro,1980,Inverno,Não,19800709
61148,1980-07-10,10,Quinta,07,Julho,3,Terceiro,1980,Inverno,Não,19800710
61149,1980-07-11,11,Sexta,07,Julho,3,Terceiro,1980,Inverno,Não,19800711
61150,1980-07-12,12,Sábado,07,Julho,3,Terceiro,1980,Inverno,Sim,19800712
61151,1980-07-13,13,Domingo,07,Julho,3,Terceiro,1980,Inverno,Sim,19800713
61152,1980-07-14,14,Segunda,07,Julho,3,Terceiro,1980,Inverno,Não,19800714
61153,1980-07-15,15,Terça,07,Julho,3,Terceiro,1980,Inverno,Não,19800715
61154,1980-07-16,16,Quarta,07,Julho,3,Terceiro,1980,Inverno,Não,19800716
61155,1980-07-17,17,Quinta,07,Julho,3,Terceiro,1980,Inverno,Não,19800717
61156,1980-07-18,18,Sexta,07,Julho,3,Terceiro,1980,Inverno,Não,19800718
61157,1980-07-19,19,Sábado,07,Julho,3,Terceiro,1980,Inverno,Sim,19800719
61158,1980-07-20,20,Domingo,07,Julho,3,Terceiro,1980,Inverno,Sim,19800720
61159,1980-07-21,21,Segunda,07,Julho,3,Terceiro,1980,Inverno,Não,19800721
61160,1980-07-22,22,Terça,07,Julho,3,Terceiro,1980,Inverno,Não,19800722
61161,1980-07-23,23,Quarta,07,Julho,3,Terceiro,1980,Inverno,Não,19800723
61162,1980-07-24,24,Quinta,07,Julho,3,Terceiro,1980,Inverno,Não,19800724
61163,1980-07-25,25,Sexta,07,Julho,3,Terceiro,1980,Inverno,Não,19800725
61164,1980-07-26,26,Sábado,07,Julho,3,Terceiro,1980,Inverno,Sim,19800726
61165,1980-07-27,27,Domingo,07,Julho,3,Terceiro,1980,Inverno,Sim,19800727
61166,1980-07-28,28,Segunda,07,Julho,3,Terceiro,1980,Inverno,Não,19800728
61167,1980-07-29,29,Terça,07,Julho,3,Terceiro,1980,Inverno,Não,19800729
61168,1980-07-30,30,Quarta,07,Julho,3,Terceiro,1980,Inverno,Não,19800730
61169,1980-07-31,31,Quinta,07,Julho,3,Terceiro,1980,Inverno,Não,19800731
61170,1980-08-01,01,Sexta,08,Agosto,3,Terceiro,1980,Inverno,Não,19800801
61171,1980-08-02,02,Sábado,08,Agosto,3,Terceiro,1980,Inverno,Sim,19800802
61172,1980-08-03,03,Domingo,08,Agosto,3,Terceiro,1980,Inverno,Sim,19800803
61173,1980-08-04,04,Segunda,08,Agosto,3,Terceiro,1980,Inverno,Não,19800804
61174,1980-08-05,05,Terça,08,Agosto,3,Terceiro,1980,Inverno,Não,19800805
61175,1980-08-06,06,Quarta,08,Agosto,3,Terceiro,1980,Inverno,Não,19800806
61176,1980-08-07,07,Quinta,08,Agosto,3,Terceiro,1980,Inverno,Não,19800807
61177,1980-08-08,08,Sexta,08,Agosto,3,Terceiro,1980,Inverno,Não,19800808
61178,1980-08-09,09,Sábado,08,Agosto,3,Terceiro,1980,Inverno,Sim,19800809
61179,1980-08-10,10,Domingo,08,Agosto,3,Terceiro,1980,Inverno,Sim,19800810
61180,1980-08-11,11,Segunda,08,Agosto,3,Terceiro,1980,Inverno,Não,19800811
61181,1980-08-12,12,Terça,08,Agosto,3,Terceiro,1980,Inverno,Não,19800812
61182,1980-08-13,13,Quarta,08,Agosto,3,Terceiro,1980,Inverno,Não,19800813
61183,1980-08-14,14,Quinta,08,Agosto,3,Terceiro,1980,Inverno,Não,19800814
61184,1980-08-15,15,Sexta,08,Agosto,3,Terceiro,1980,Inverno,Não,19800815
61185,1980-08-16,16,Sábado,08,Agosto,3,Terceiro,1980,Inverno,Sim,19800816
61186,1980-08-17,17,Domingo,08,Agosto,3,Terceiro,1980,Inverno,Sim,19800817
61187,1980-08-18,18,Segunda,08,Agosto,3,Terceiro,1980,Inverno,Não,19800818
61188,1980-08-19,19,Terça,08,Agosto,3,Terceiro,1980,Inverno,Não,19800819
61189,1980-08-20,20,Quarta,08,Agosto,3,Terceiro,1980,Inverno,Não,19800820
61190,1980-08-21,21,Quinta,08,Agosto,3,Terceiro,1980,Inverno,Não,19800821
61191,1980-08-22,22,Sexta,08,Agosto,3,Terceiro,1980,Inverno,Não,19800822
61192,1980-08-23,23,Sábado,08,Agosto,3,Terceiro,1980,Inverno,Sim,19800823
61193,1980-08-24,24,Domingo,08,Agosto,3,Terceiro,1980,Inverno,Sim,19800824
61194,1980-08-25,25,Segunda,08,Agosto,3,Terceiro,1980,Inverno,Não,19800825
61195,1980-08-26,26,Terça,08,Agosto,3,Terceiro,1980,Inverno,Não,19800826
61196,1980-08-27,27,Quarta,08,Agosto,3,Terceiro,1980,Inverno,Não,19800827
61197,1980-08-28,28,Quinta,08,Agosto,3,Terceiro,1980,Inverno,Não,19800828
61198,1980-08-29,29,Sexta,08,Agosto,3,Terceiro,1980,Inverno,Não,19800829
61199,1980-08-30,30,Sábado,08,Agosto,3,Terceiro,1980,Inverno,Sim,19800830
61200,1980-08-31,31,Domingo,08,Agosto,3,Terceiro,1980,Inverno,Sim,19800831
61201,1980-09-01,01,Segunda,09,Setembro,3,Terceiro,1980,Inverno,Não,19800901
61202,1980-09-02,02,Terça,09,Setembro,3,Terceiro,1980,Inverno,Não,19800902
61203,1980-09-03,03,Quarta,09,Setembro,3,Terceiro,1980,Inverno,Não,19800903
61204,1980-09-04,04,Quinta,09,Setembro,3,Terceiro,1980,Inverno,Não,19800904
61205,1980-09-05,05,Sexta,09,Setembro,3,Terceiro,1980,Inverno,Não,19800905
61206,1980-09-06,06,Sábado,09,Setembro,3,Terceiro,1980,Inverno,Sim,19800906
61207,1980-09-07,07,Domingo,09,Setembro,3,Terceiro,1980,Inverno,Sim,19800907
61208,1980-09-08,08,Segunda,09,Setembro,3,Terceiro,1980,Inverno,Não,19800908
61209,1980-09-09,09,Terça,09,Setembro,3,Terceiro,1980,Inverno,Não,19800909
61210,1980-09-10,10,Quarta,09,Setembro,3,Terceiro,1980,Inverno,Não,19800910
61211,1980-09-11,11,Quinta,09,Setembro,3,Terceiro,1980,Inverno,Não,19800911
61212,1980-09-12,12,Sexta,09,Setembro,3,Terceiro,1980,Inverno,Não,19800912
61213,1980-09-13,13,Sábado,09,Setembro,3,Terceiro,1980,Inverno,Sim,19800913
61214,1980-09-14,14,Domingo,09,Setembro,3,Terceiro,1980,Inverno,Sim,19800914
61215,1980-09-15,15,Segunda,09,Setembro,3,Terceiro,1980,Inverno,Não,19800915
61216,1980-09-16,16,Terça,09,Setembro,3,Terceiro,1980,Inverno,Não,19800916
61217,1980-09-17,17,Quarta,09,Setembro,3,Terceiro,1980,Inverno,Não,19800917
61218,1980-09-18,18,Quinta,09,Setembro,3,Terceiro,1980,Inverno,Não,19800918
61219,1980-09-19,19,Sexta,09,Setembro,3,Terceiro,1980,Inverno,Não,19800919
61220,1980-09-20,20,Sábado,09,Setembro,3,Terceiro,1980,Inverno,Sim,19800920
